'volume', 'seasonal', 'family', 'matrix_criteria_size', 'class_author', 'matrix_fec', 'phylum', 'reproductive_repetition_id', 'class_organized', 'class_number', 'editors', 'matrix_start_season_id', 'study_start', 'journal_name', 'dicot_monoc_id', 'matrix_dimension', 'kingdom', 'population_nautical_miles', 'pub_title', 'matrix_end_season_id', 'genus_accepted', 'date_digitised', 'angio_gymno_id', 'authors', 'matrix_criteria_age', 'continent_id', 'matrix_composition_id', 'study_end', 'species_author', 'DOI_ISBN', 'organism_type_id', 'publication_id', 'survival_issue', 'matrix_f_string', 'within_site_replication', 'tax_order', 'periodicity', 'matrix_u_string', 'studied_sex_id', 'matrix_c_string', 'year', 'matrix_start_month', 'id', 'matrix_start_year', 'species_id', 'species_accepted', 'matrix_a_string', 'captivity_id', 'matrix_end_month', 'matrix_end_year', 'matrix_id', 'matrix_criteria_ontogeny', 'matrix_split', 'treatment_id', 'number_populations', 'population_name', 'pages', 'seed_stage_error', 'publisher', 'species_common', 'tax_class', 'study_duration', 'spand_ex_growth_type_id', 'ecoregion_id', 'genus'
'None', False, 'Leguminosae', 'DBH', '|active|active|active|active|active|active|active|active|active|active|active|active|active|active|active|active|active|active|', False, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|active|active|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|', None, 'None', 'None', 'Agrofor Syst', '1', '18', 'Plantae', None, 'None', 'None', None, '2013-02-06 00:00:00', '1', 'Somarriba', 'False', '5', 'Mean', 'None', 'Acacia_pennatula', '10.1007/s10457-011-9447-7', '9', '8', 1.0, '[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]', '175 x 0.25 ha ', 'Fabales', None, '[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.43 0.68 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0.32 0.61 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.39 0.64 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0.36 0.62 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.38 0.66 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0.32 0.67 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.33 0.67 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.33 0.68 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0.32 0.7 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.69 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0.31 0.68 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32 0.69 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.31 0.74 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.26 1]', '5', '[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]', 2011, 'None', '45', 'None', '8', 'Acacia pennatula', '[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.43 0.68 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0.32 0.61 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.39 0.64 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0.36 0.62 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.38 0.66 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0.32 0.67 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.33 0.67 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.33 0.68 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0.32 0.7 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.3 0.69 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0.31 0.68 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32 0.69 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.31 0.74 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.26 1]', '1', 'None', 'None', '45', 'False', True, 'Unmanipulated', 'None', 'Las Mesas', 'None', False, 'None', 'None', 'Magnoliopsida', 'None', 'Shrub', '3', 'Acacia'
'None', False, 'Leguminosae', 'Stem length; shoot length', '|prop|active|', True, 'Magnoliophyta', None, '|prop|active|', '|1|2|', None, 'None', '1997', 'Austral Ecol', '1', '2', 'Plantae', None, 'None', 'None', None, '2012-10-29 00:00:00', '1', 'Warton  Wardle', 'False', '7', 'Individual', '1998', 'Acacia_suaveolens', '10.1046/j.1442-9993.2003.01246.x', '9', '9', 0.936, '[0 0.5319;0 0]', 'SR 170 m sq  HR 125 m sq  ER 300 m sq  ES 120 m sq  OD 550 m sq  WD 300 m sq  5S 250 m sq  7O 650 m sq 15W 500 m sq', 'Fabales', 3.0, '[0.935 0;0.001 0.8602]', '5', '[0 0;0 0]', 2003, '4', '46', '1997', '9', 'Acacia suaveolens', '[0.935 0.5319;0.001 0.8602]', '1', '8', '1998', '46', 'False', True, 'Unmanipulated', '1', 'ER', 'None', False, 'None', 'Danny Buss', 'Magnoliopsida', '2', 'Shrub', '4', 'Acacia'
'None', False, 'Leguminosae', 'Stem length; shoot length', '|prop|active|', True, 'Magnoliophyta', None, '|prop|active|', '|1|2|', None, 'None', '1997', 'Austral Ecol', '1', '2', 'Plantae', None, 'None', 'None', None, '2012-10-29 00:00:00', '1', 'Warton  Wardle', 'False', '7', 'Individual', '1998', 'Acacia_suaveolens', '10.1046/j.1442-9993.2003.01246.x', '9', '9', 0.936, '[0 0.5319;0 0]', 'SR 170 m sq  HR 125 m sq  ER 300 m sq  ES 120 m sq  OD 550 m sq  WD 300 m sq  5S 250 m sq  7O 650 m sq 15W 500 m sq', 'Fabales', 3.0, '[0.935 0;0.001 0.8602]', '5', '[0 0;0 0]', 2003, '4', '47', '1997', '9', 'Acacia suaveolens', '[0.935 0.5319;0.001 0.8602]', '1', '8', '1998', '47', 'False', True, 'Unmanipulated', '1', 'ES', 'None', False, 'None', 'Danny Buss', 'Magnoliopsida', '2', 'Shrub', '4', 'Acacia'
'None', False, 'Leguminosae', 'Stem length; shoot length', '|prop|active|', True, 'Magnoliophyta', None, '|prop|active|', '|1|2|', None, 'None', '1997', 'Austral Ecol', '1', '2', 'Plantae', None, 'None', 'None', None, '2012-10-29 00:00:00', '1', 'Warton  Wardle', 'False', '7', 'Individual', '1998', 'Acacia_suaveolens', '10.1046/j.1442-9993.2003.01246.x', '9', '9', 0.936, '[0 0.5092;0 0]', 'SR 170 m sq  HR 125 m sq  ER 300 m sq  ES 120 m sq  OD 550 m sq  WD 300 m sq  5S 250 m sq  7O 650 m sq 15W 500 m sq', 'Fabales', 3.0, '[0.935 0;0.001 0.8041]', '5', '[0 0;0 0]', 2003, '4', '48', '1997', '9', 'Acacia suaveolens', '[0.935 0.5092;0.001 0.8041]', '1', '8', '1998', '48', 'False', True, 'Unmanipulated', '1', 'HR', 'None', False, 'None', 'Danny Buss', 'Magnoliopsida', '2', 'Shrub', '4', 'Acacia'
'None', False, 'Leguminosae', 'Stem length; shoot length', '|prop|active|', True, 'Magnoliophyta', None, '|prop|active|', '|1|2|', None, 'None', '1997', 'Austral Ecol', '1', '2', 'Plantae', None, 'None', 'None', None, '2012-10-29 00:00:00', '1', 'Warton  Wardle', 'False', '7', 'Individual', '1998', 'Acacia_suaveolens', '10.1046/j.1442-9993.2003.01246.x', '9', '9', 0.936, '[0 0.5319;0 0]', 'SR 170 m sq  HR 125 m sq  ER 300 m sq  ES 120 m sq  OD 550 m sq  WD 300 m sq  5S 250 m sq  7O 650 m sq 15W 500 m sq', 'Fabales', 3.0, '[0.935 0;0.001 0.8602]', '5', '[0 0;0 0]', 2003, '4', '49', '1997', '9', 'Acacia suaveolens', '[0.935 0.5319;0.001 0.8602]', '1', '8', '1998', '49', 'False', True, 'Unmanipulated', '1', 'OD', 'None', False, 'None', 'Danny Buss', 'Magnoliopsida', '2', 'Shrub', '4', 'Acacia'
'None', False, 'Leguminosae', 'Stem length; shoot length', '|prop|active|', True, 'Magnoliophyta', None, '|prop|active|', '|1|2|', None, 'None', '1997', 'Austral Ecol', '1', '2', 'Plantae', None, 'None', 'None', None, '2012-10-29 00:00:00', '1', 'Warton  Wardle', 'False', '7', 'Individual', '1998', 'Acacia_suaveolens', '10.1046/j.1442-9993.2003.01246.x', '9', '9', 0.936, '[0 0.4939;0 0]', 'SR 170 m sq  HR 125 m sq  ER 300 m sq  ES 120 m sq  OD 550 m sq  WD 300 m sq  5S 250 m sq  7O 650 m sq 15W 500 m sq', 'Fabales', 3.0, '[0.935 0;0.001 0.8354]', '5', '[0 0;0 0]', 2003, '4', '50', '1997', '9', 'Acacia suaveolens', '[0.935 0.4939;0.001 0.8354]', '1', '8', '1998', '50', 'False', True, 'Unmanipulated', '1', 'SR', 'None', False, 'None', 'Danny Buss', 'Magnoliopsida', '2', 'Shrub', '4', 'Acacia'
'None', False, 'Leguminosae', 'Stem length; shoot length', '|prop|active|', True, 'Magnoliophyta', None, '|prop|active|', '|1|2|', None, 'None', '1997', 'Austral Ecol', '1', '2', 'Plantae', None, 'None', 'None', None, '2012-10-29 00:00:00', '1', 'Warton  Wardle', 'False', '7', 'Individual', '1998', 'Acacia_suaveolens', '10.1046/j.1442-9993.2003.01246.x', '9', '9', 0.936, '[0 0.5319;0 0]', 'SR 170 m sq  HR 125 m sq  ER 300 m sq  ES 120 m sq  OD 550 m sq  WD 300 m sq  5S 250 m sq  7O 650 m sq 15W 500 m sq', 'Fabales', 3.0, '[0.935 0;0.001 0.8602]', '5', '[0 0;0 0]', 2003, '4', '51', '1997', '9', 'Acacia suaveolens', '[0.935 0.5319;0.001 0.8602]', '1', '8', '1998', '51', 'False', True, 'Unmanipulated', '1', 'WD', 'None', False, 'None', 'Danny Buss', 'Magnoliopsida', '2', 'Shrub', '4', 'Acacia'
'None', False, 'Leguminosae', 'Stem length; shoot length', '|prop|active|', True, 'Magnoliophyta', None, '|prop|active|', '|1|2|', None, 'None', '1997', 'Austral Ecol', '1', '2', 'Plantae', None, 'None', 'None', None, '2012-10-29 00:00:00', '1', 'Warton  Wardle', 'False', '7', 'Mean', '1998', 'Acacia_suaveolens', '10.1046/j.1442-9993.2003.01246.x', '9', '9', 0.936, '[0 0.521783333333333;0 0]', 'SR 170 m sq  HR 125 m sq  ER 300 m sq  ES 120 m sq  OD 550 m sq  WD 300 m sq  5S 250 m sq  7O 650 m sq 15W 500 m sq', 'Fabales', 3.0, '[0.935 0;0.001 0.846716666666667]', '5', '[0 0;0 0]', 2003, '4', '52', '1997', '9', 'Acacia suaveolens', '[0.935 0.521783333333333;0.001 0.846716666666667]', '1', '8', '1998', '52', 'False', True, 'Unmanipulated', '1', 'SR; HR; ER; ES; OD; WD', 'None', False, 'None', 'Danny Buss', 'Magnoliopsida', '2', 'Shrub', '4', 'Acacia'
'None', False, 'Leguminosae', 'Canopy diameter; plant height', '|active|active|active|active|active|active|active|', False, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|', None, 'None', '1978', 'Austral Ecol', '1', '7', 'Plantae', None, 'None', 'None', None, '2013-09-20 00:00:00', '1', 'Grice  Westoby  Torpy', 'False', '7', 'Mean', '1992', 'Acacia_victoriae', '10.1111/j.1442-9993.1994.tb01537.x', '9', '10', 1.257, '[0 0 0 0 0 0 0;0 0 0 0 0 0 0;0 0 0 0 0 0 0;0 0 0 0 0 0 0;0 0 0 0 0 0 0;0 0 0 0 0 0 0;0 0 0 0 0 0 0]', '20 x  (at least 30 shrubs)', 'Fabales', 1.0, '[0.713 0.042 0 0 0 0 0;0.092 0.627 0.146 0.009 0 0 0;0 0.03 0.508 0.529 0.02 0 0;0 0 0.017 0.436 0.326 0.055 0.006;0 0 0 0.017 0.368 0.439 0.044;0 0 0 0 0.034 0.186 0.593;0 0 0 0 0 0 0.614]', '5', '[0 0 0 0 0 0 0;0 0 0 0 0 0 0;0 0 0 0 0 0 0;0 0 0 0 0 0 0;0 0 0 0 0 0 0;0 0 0 0 0 0 0;0 0 0 0 0 0 0]', 1994, 'None', '53', '1978', '10', 'Acacia victoriae', '[0.713 0.042 0 0 0 0 0;0.092 0.627 0.146 0.009 0 0 0;0 0.03 0.508 0.529 0.02 0 0;0 0 0.017 0.436 0.326 0.055 0.006;0 0 0 0.017 0.368 0.439 0.044;0 0 0 0 0.034 0.186 0.593;0 0 0 0 0 0 0.614]', '1', 'None', '1981', '53', 'False', True, 'Unmanipulated', '1', 'Fowlers Gap Research  New South Wales', 'None', False, 'None', 'None', 'Magnoliopsida', '15', 'Shrub', '13', 'Acacia'
'None', False, 'Sapindaceae', 'DBH; stem height', '|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|', None, '3', '1987', 'J Veg Sci', '1', '8', 'Plantae', None, 'None', 'None', None, '2012-06-13 00:00:00', '1', 'Tanaka  Shibata  Masaki  Iida  Niiyama  Abe  Kominomi  Nokashizuka', 'False', '2', 'Individual', '1993', 'Acer_amoenum', '10.3170/2007-8-18342', '11', '11', 1.0, '[0 0 0 0 0 0 140 560;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', '(200 m x 300 m)', 'Sapindales', 0.5, '[0 0 0 0 0 0 0 0;0.449 0.735 0.02 0 0 0 0 0;0 0.01 0.948 0 0 0 0 0;0 0 0.009 0.972 0 0 0 0;0 0 0 0.014 0.975 0 0 0;0 0 0 0 0.025 0.959 0 0;0 0 0 0 0 0.041 0.991 0;0 0 0 0 0 0 0.009 0.997]', '5', '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 2008, '4', '54', '1987', '11', 'Acer palmatum', '[0 0 0 0 0 0 140 560;0.449 0.735 0.02 0 0 0 0 0;0 0.01 0.948 0 0 0 0 0;0 0 0.009 0.972 0 0 0 0;0 0 0 0.014 0.975 0 0 0;0 0 0 0 0.025 0.959 0 0;0 0 0 0 0 0.041 0.991 0;0 0 0 0 0 0 0.009 0.997]', '1', 'None', '1993', '54', 'False', True, 'Unmanipulated', '1', 'In gaps ', 'None', False, 'None', 'None', 'Magnoliopsida', '7', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH; stem height', '|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|', None, '3', '1987', 'J Veg Sci', '1', '8', 'Plantae', None, 'None', 'None', None, '2012-06-13 00:00:00', '1', 'Tanaka  Shibata  Masaki  Iida  Niiyama  Abe  Kominomi  Nokashizuka', 'False', '2', 'Individual', '1993', 'Acer_amoenum', '10.3170/2007-8-18342', '11', '11', 1.0, '[0 0 0 0 0 0 140 560;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', '(200 m x 300 m)', 'Sapindales', 0.5, '[0 0 0 0 0 0 0 0;0.266 0.743 0.031 0 0 0 0 0;0 0.01 0.93 0 0 0 0 0;0 0 0.01 0.958 0 0 0 0;0 0 0 0.01 0.981 0 0 0;0 0 0 0 0.013 0.988 0 0;0 0 0 0 0 0.012 0.992 0;0 0 0 0 0 0 0.008 0.992]', '5', '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 2008, '4', '55', '1987', '11', 'Acer palmatum', '[0 0 0 0 0 0 140 560;0.266 0.743 0.031 0 0 0 0 0;0 0.01 0.93 0 0 0 0 0;0 0 0.01 0.958 0 0 0 0;0 0 0 0.01 0.981 0 0 0;0 0 0 0 0.013 0.988 0 0;0 0 0 0 0 0.012 0.992 0;0 0 0 0 0 0 0.008 0.992]', '1', 'None', '1993', '55', 'False', True, 'Unmanipulated', '1', 'Under closed conopy', 'None', False, 'None', 'None', 'Magnoliopsida', '7', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH; stem height', '|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|', None, '3', '1987', 'J Veg Sci', '1', '8', 'Plantae', None, 'None', 'None', None, '2012-06-13 00:00:00', '1', 'Tanaka  Shibata  Masaki  Iida  Niiyama  Abe  Kominomi  Nokashizuka', 'False', '2', 'Mean', '1993', 'Acer_amoenum', '10.3170/2007-8-18342', '11', '11', 1.001, '[0 0 0 0 0 0 140 560;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', '(200 m x 300 m)', 'Sapindales', 0.5, '[0 0 0 0 0 0 0 0;0.358 0.739 0.026 0 0 0 0 0;0 0.01 0.939 0 0 0 0 0;0 0 0.01 0.965 0 0 0 0;0 0 0 0.012 0.978 0 0 0;0 0 0 0 0.019 0.974 0 0;0 0 0 0 0 0.027 0.992 0;0 0 0 0 0 0 0.009 0.995]', '5', '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 2008, '4', '56', '1987', '11', 'Acer palmatum', '[0 0 0 0 0 0 140 560;0.358 0.739 0.026 0 0 0 0 0;0 0.01 0.939 0 0 0 0 0;0 0 0.01 0.965 0 0 0 0;0 0 0 0.012 0.978 0 0 0;0 0 0 0 0.019 0.974 0 0;0 0 0 0 0 0.027 0.992 0;0 0 0 0 0 0 0.009 0.995]', '1', 'None', '1993', '56', 'False', True, 'Unmanipulated', '1', 'Under closed conopy; in gaps ', 'None', False, 'None', 'None', 'Magnoliopsida', '7', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH; stem height', '|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|', None, '3', '1987', 'J Veg Sci', '1', '8', 'Plantae', None, 'None', 'None', None, '2012-06-13 00:00:00', '1', 'Tanaka  Shibata  Masaki  Iida  Niiyama  Abe  Kominomi  Nokashizuka', 'False', '2', 'Individual', '1993', 'Acer_mono', '10.3170/2007-8-18342', '11', '11', 0.996, '[0 0 0 0 0 0 1200 4800;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', '(200 m x 300 m)', 'Sapindales', 0.5, '[0 0 0 0 0 0 0 0;0.368 0.706 0.043 0 0 0 0 0;0 0.026 0.898 0.011 0 0 0 0;0 0 0.003 0.094 0 0 0 0;0 0 0.001 0.478 0.468 0 0 0;0 0 0 0.003 0.521 0.429 0 0;0 0 0 0 0.002 0.514 0.483 0;0 0 0 0 0 0 0.02 0.996]', '5', '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 2008, '4', '57', '1987', '12', 'Acer pictum', '[0 0 0 0 0 0 1200 4800;0.368 0.706 0.043 0 0 0 0 0;0 0.026 0.898 0.011 0 0 0 0;0 0 0.003 0.094 0 0 0 0;0 0 0.001 0.478 0.468 0 0 0;0 0 0 0.003 0.521 0.429 0 0;0 0 0 0 0.002 0.514 0.483 0;0 0 0 0 0 0 0.02 0.996]', '1', 'None', '1993', '57', 'False', True, 'Unmanipulated', '1', 'Under closed conopy', 'None', False, 'None', 'None', 'Magnoliopsida', '7', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH; stem height', '|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|', None, '3', '1987', 'J Veg Sci', '1', '8', 'Plantae', None, 'None', 'None', None, '2012-06-13 00:00:00', '1', 'Tanaka  Shibata  Masaki  Iida  Niiyama  Abe  Kominomi  Nokashizuka', 'False', '2', 'Individual', '1993', 'Acer_mono', '10.3170/2007-8-18342', '11', '11', 1.0, '[0 0 0 0 0 0 1200 4800;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', '(200 m x 300 m)', 'Sapindales', 0.5, '[0 0 0 0 0 0 0 0;0.567 0.767 0.048 0 0 0 0 0;0 0.047 0.884 0 0 0 0 0;0 0 0.003 0.951 0 0 0 0;0 0 0 0.017 0.935 0 0 0;0 0 0 0 0.065 0.957 0 0;0 0 0 0 0 0.043 0.966 0;0 0 0 0 0 0 0.023 0.996]', '5', '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 2008, '4', '58', '1987', '12', 'Acer pictum', '[0 0 0 0 0 0 1200 4800;0.567 0.767 0.048 0 0 0 0 0;0 0.047 0.884 0 0 0 0 0;0 0 0.003 0.951 0 0 0 0;0 0 0 0.017 0.935 0 0 0;0 0 0 0 0.065 0.957 0 0;0 0 0 0 0 0.043 0.966 0;0 0 0 0 0 0 0.023 0.996]', '1', 'None', '1993', '58', 'False', True, 'Unmanipulated', '1', 'In gaps', 'None', False, 'None', 'None', 'Magnoliopsida', '7', 'Tree', '4', 'Acer'
'None', False, 'Sapindaceae', 'DBH; stem height', '|active|active|active|active|active|active|active|active|', True, 'Magnoliophyta', None, '|active|active|active|active|active|active|active|active|', '|1|2|3|4|5|6|7|8|', None, '3', '1987', 'J Veg Sci', '1', '8', 'Plantae', None, 'None', 'None', None, '2012-06-13 00:00:00', '1', 'Tanaka  Shibata  Masaki  Iida  Niiyama  Abe  Kominomi  Nokashizuka', 'False', '2', 'Mean', '1993', 'Acer_mono', '10.3170/2007-8-18342', '11', '11', 0.996, '[0 0 0 0 0 0 1200 4800;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', '(200 m x 300 m)', 'Sapindales', 0.5, '[0 0 0 0 0 0 0 0;0.4675 0.7365 0.0455 0 0 0 0 0;0 0.0365 0.891 0.0055 0 0 0 0;0 0 0.003 0.5225 0 0 0 0;0 0 5e-04 0.2475 0.7015 0 0 0;0 0 0 0.0015 0.293 0.693 0 0;0 0 0 0 0.001 0.2785 0.7245 0;0 0 0 0 0 0 0.0215 0.996]', '5', '[0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0]', 2008, '4', '59', '1987', '12', 'Acer pictum', '[0 0 0 0 0 0 1200 4800;0.4675 0.7365 0.0455 0 0 0 0 0;0 0.0365 0.891 0.0055 0 0 0 0;0 0 0.003 0.5225 0 0 0 0;0 0 5e-04 0.2475 0.7015 0 0 0;0 0 0 0.0015 0.293 0.693 0 0;0 0 0 0 0.001 0.2785 0.7245 0;0 0 0 0 0 0 0.0215 0.996]', '1', 'None', '1993', '59', 'False', True, 'Unmanipulated', '1', 'Under closed conopy; In gaps', 'None', False, 'None', 'None', 'Magnoliopsida', '7', 'Tree', '4', 'Acer'
